all catalogues http://ledas-www.star.le.ac.uk/arnie5/arnie5.php#BEPPOSAX
http://ledas-www.star.le.ac.uk/arnie5/arnie5.php?action=basic&catname=grbcat
+------------+---------------------+------------------------------+-----------+------------+----------+--------------------+--------------+---------+----+
|    NAME    |        TIME         |         OBSERVATORY          |  _RA2000  | _DECL2000  |COORD_FLAG|       REGION       |AFTERGLOW_FLAG|FLUX_FLAG| ID |
|  GRB 831221|45689.633206018494093|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 465|
|  GRB 840110|45709.996793981503288|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 466|
|  GRB 840119|45718.616307870397577|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 467|
|  GRB 840222|45752.947847222210839|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 468|
|  GRB 840223|45753.763148148202163|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 469|
|  GRB 840304|45763.098518518498167|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 470|
|  GRB 840417|45807.942662036999536|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 471|
|  GRB 840425|45815.991493055596948|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 472|
|  GRB 840503|45823.129791666702658|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 473|
|  GRB 840517|45837.426261574095406|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 474|
|  GRB 840524|45844.479583333297342|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 475|
|  GRB 840612|45863.220405092601140|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 476|
|  GRB 840729|45910.615879629600386|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 477|
| GRB 840805A|45917.395914351902320|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 478|
| GRB 840805B|45917.985775462999300|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 479|
| GRB 840805C|45917.991655092599103|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 480|
|  GRB 840818|45930.593530092599394|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 481|
| GRB 840820A|45932.078182870398450|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 482|
| GRB 840820B|45932.083680555602768|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 483|
|  GRB 840823|45935.521562499998254|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 484|
|  GRB 840902|45945.846030092601723|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 485|
|  GRB 840908|45951.828356481499213|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 486|
|  GRB 840916|45959.329872685200826|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 487|
| GRB 840917A|45960.781493055597821|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 488|
| GRB 840917B|45960.786377314798301|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 489|
|  GRB 840921|45964.461689814801503|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 490|
|  GRB 841015|45988.955787036997208|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 491|
|  GRB 841103|46007.153703703697829|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 492|
|  GRB 841105|46009.709976851896499|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 493|
|  GRB 841114|46018.167523148098553|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 494|
|  GRB 841114|46018.167858796303335|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 494|
|  GRB 841119|46023.939247685200826|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 495|
|  GRB 841125|46029.380624999997963|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 496|
|  GRB 841125|46029.380752314798883|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 496|
|  GRB 841205|46039.061539351896499|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 497|
|  GRB 841209|46043.302488425899355|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 498|
|  GRB 841209|46043.305937500001164|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 498|
|  GRB 841211|46045.723206018497876|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 499|
|  GRB 841215|46049.347893518497585|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 500|
|  GRB 850101|46066.358275462996971|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 501|
|  GRB 850213|46109.920671296298678|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 502|
|  GRB 850227|46123.046076388898655|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 503|
|  GRB 850227|46123.044293981496594|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 503|
|  GRB 850306|46130.503090277801675|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 504|
|  GRB 850306|46130.505196759295359|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 504|
|  GRB 850315|46139.879664351901738|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 505|
|  GRB 850318|46142.413194444401597|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 506|
|  GRB 850404|46159.556631944396941|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 507|
|  GRB 850405|46160.413726851897081|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 508|
|  GRB 850408|46163.724282407398277|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 509|
|  GRB 850423|46178.452650462997553|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 510|
|  GRB 850517|46202.165775462999591|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 511|
| GRB 850601A|46217.498726851903484|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 512|
| GRB 850601B|46217.752916666700912|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 513|
|  GRB 850610|46226.963726851798128|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 514|
|  GRB 850615|46231.045439814799465|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 515|
|  GRB 850618|46234.337777777800511|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 516|
|  GRB 850624|46240.661516203697829|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 517|
|  GRB 850711|46257.552048611098144|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 518|
|  GRB 850712|46258.717893518500205|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 519|
| GRB 850718A|46264.028136574095697|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 520|
| GRB 850718B|46264.859803240702604|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 521|
|  GRB 850719|46266.011874999996508|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 522|
|  GRB 850726|46272.133344907400897|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 523|
|  GRB 850729|46275.079050925902266|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 524|
|  GRB 850805|46282.033842592602014|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 525|
|  GRB 850811|46288.017627314802667|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 526|
| GRB 850820A|46297.613923611097562|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 527|
| GRB 850820B|46297.619444444397232|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 528|
|  GRB 850826|46303.537870370397286|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 529|
|  GRB 850826|46303.536967592597648|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 529|
|  GRB 850827|46304.963831018496421|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 530|
|  GRB 850907|46315.586944444403343|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 531|
|  GRB 850922|46330.525914351797837|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 532|
| GRB 850927A|46335.490486111099017|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 533|
| GRB 850927B|46335.496712963002210|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 534|
|  GRB 851012|46350.447500000002037|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 535|
|  GRB 851017|46355.401284722196579|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 536|
|  GRB 851017|46355.398240740702022|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 536|
|  GRB 851024|46362.622372685196751|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 537|
|  GRB 851101|46370.180474537002738|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 538|
|  GRB 851229|46428.682048611102800|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 539|
|  GRB 860105|46435.732372685197333|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 540|
|  GRB 860115|46445.399120370399032|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 541|
|  GRB 860128|46458.542442129597475|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 542|
|  GRB 860214|46475.625358796300134|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 543|
|  GRB 860218|46479.193240740700276|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 544|
|  GRB 860220|46481.856215277803130|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 545|
|  GRB 860302|46491.480127314796846|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 546|
|  GRB 860311|46500.730787036998663|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 547|
|  GRB 860326|46515.148703703700448|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 548|
|  GRB 860331|46520.516307870399032|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 549|
|  GRB 860502|46552.917708333297924|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 550|
|  GRB 860517|46567.105115740698238|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 551|
|  GRB 860522|46572.231655092597066|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 552|
|  GRB 860525|46575.102083333295013|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 553|
|  GRB 860530|46580.389525462996971|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 554|
|  GRB 860712|46623.854027777801093|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 555|
|  GRB 860731|46642.075682870403398|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 556|
|  GRB 860809|46651.668993055602186|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 557|
|  GRB 860810|46652.456539351900574|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 558|
|  GRB 860919|46692.255185185196751|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 559|
|  GRB 861002|46705.766724537003029|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 560|
|  GRB 861030|46733.420254629600095|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 561|
|  GRB 861030|46733.421041666697420|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 561|
|  GRB 861109|46743.228449074100354|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 562|
|  GRB 861123|46757.181203703694337|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 563|
|  GRB 861127|46761.028981481496885|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 564|
|  GRB 861206|46770.765810185199371|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 565|
|  GRB 861211|46775.364259259295068|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 566|
|  GRB 861223|46787.141689814801794|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 567|
|  GRB 870121|46816.155763888898946|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 568|
|  GRB 870224|46850.633310185199662|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 569|
|  GRB 870311|46865.989317129598930|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 570|
| GRB 870315A|46869.000046296299843|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 571|
| GRB 870315B|46869.209409722199780|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 572|
|  GRB 870401|46886.405925925901101|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 573|
| GRB 870408A|46893.063483796300716|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 574|
| GRB 870408B|46893.428634259296814|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 575|
|  GRB 870515|46930.352060185199662|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 576|
|  GRB 870602|46948.052662037000118|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 577|
|  GRB 870608|46954.192824074096279|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 578|
| GRB 870609A|46955.983229166697129|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 579|
| GRB 870609B|46955.990428240700567|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 580|
|  GRB 870617|46963.362569444398105|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 581|
|  GRB 870621|46967.412638888898073|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 582|
|  GRB 870623|46969.811550925900519|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 583|
|  GRB 870718|46994.697974536997208|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 584|
|  GRB 870719|46995.168738425898482|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 585|
|  GRB 870810|47017.329131944403343|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 586|
|  GRB 870810|47017.330370370400487|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 586|
|  GRB 870904|47042.902395833298215|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 587|
| GRB 870909A|47047.357037036999827|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 588|
| GRB 870909B|47047.361412036996626|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 589|
|  GRB 870911|47049.686307870397286|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 590|
|  GRB 871011|47079.667256944398105|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 591|
|  GRB 871021|47089.796504629601259|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 592|
|  GRB 871031|47099.359537037002156|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 593|
|  GRB 871109|47108.423900462999882|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 594|
|  GRB 871203|47132.808796296303626|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 595|
|  GRB 871213|47142.138425925899355|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 596|
| GRB 880111A|47171.533993055600149|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 597|
| GRB 880111B|47171.623900462996971|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 598|
|  GRB 880205|47196.430046296300134|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 599|
|  GRB 880310|47230.152893518497876|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 600|
|  GRB 880311|47231.925810185202863|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 601|
|  GRB 880318|47238.684004629598348|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 602|
|  GRB 880318|47238.683969907397113|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 602|
|  GRB 880320|47240.008356481499504|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 603|
|  GRB 880402|47253.242083333294431|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 604|
|  GRB 880405|47256.537534722199780|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 605|
|  GRB 880405|47256.539074074098608|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 605|
|  GRB 880406|47257.321203703693755|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 606|
|  GRB 880408|47259.012013888896035|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 607|
|  GRB 880514|47295.739351851902029|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 608|
|  GRB 880517|47298.835937500000000|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 609|
|  GRB 880603|47315.928206018499623|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 610|
|  GRB 880609|47321.250173611100763|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 611|
|  GRB 880616|47328.543148148200999|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 612|
|  GRB 880619|47331.743287037003029|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 613|
|  GRB 880721|47363.346354166700621|                           PVO|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 614|
|  GRB 880721|47363.347569444398687|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 614|
|  GRB 880801|47374.510094907396706|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 615|
|  GRB 880801|47374.510104166700330|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 615|
|  GRB 880806|47379.794133101902844|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 616|
|  GRB 880806|47379.794131944399851|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 616|
| GRB 880810A|47383.590643518495199|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 617|
| GRB 880810B|47383.653263888896618|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 618|
|  GRB 880818|47391.940312500002619|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 619|
| GRB 880822A|47395.421767361098318|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 620|
| GRB 880822B|47395.931503472202166|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 621|
|  GRB 880825|47398.007207175898657|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 622|
| GRB 880828A|47401.209434027798125|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 623|
| GRB 880828B|47401.565087962997495|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 624|
| GRB 880830A|47403.014317129600386|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 625|
| GRB 880830B|47403.025534722197335|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 626|
| GRB 880830C|47403.127728009298153|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 627|
| GRB 880830D|47403.533083333299146|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 628|
|  GRB 880911|47415.919335648097331|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 629|
|  GRB 880912|47416.620219907403225|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 630|
| GRB 880925A|47429.266942129601375|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 631|
| GRB 880925B|47429.759262731502531|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 632|
|  GRB 880927|47431.150077546299144|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 633|
|  GRB 880927|47431.149768518494966|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 633|
| GRB 881002A|47436.123634259296523|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 634|
| GRB 881002B|47436.942957175902848|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 635|
|  GRB 881006|47440.231793981496594|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 636|
|  GRB 881009|47443.122390046301007|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 637|
|  GRB 881016|47450.226944444402761|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 638|
|  GRB 881016|47450.225810185198497|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 638|
|  GRB 881017|47451.411730324100063|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 639|
|  GRB 881018|47452.109209490699868|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 640|
| GRB 881020A|47454.387553240696434|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 641|
| GRB 881020A|47454.389473379596893|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 641|
| GRB 881020B|47454.458425925899064|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 642|
| GRB 881021A|47455.068767361102800|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 643|
| GRB 881021B|47455.657530092597881|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 644|
| GRB 881023A|47457.112008101903484|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 645|
| GRB 881023A|47457.111053240696492|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 645|
| GRB 881023B|47457.471429398094187|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 646|
|  GRB 881024|47458.921466435196635|                          APEX|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 647|
|  GRB 881024|47458.920358796298387|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 647|
|  GRB 881115|47480.952465277798183|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 648|
|  GRB 881126|47491.401840277801966|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 649|
|  GRB 881210|47505.825601851902320|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 650|
|  GRB 881218|47513.313946759299142|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 651|
|  GRB 881222|47517.003750000003492|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 652|
|  GRB 890105|47531.788738425901101|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 653|
|  GRB 890130|47556.368379629602714|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 654|
|  GRB 890224|47581.824270833298215|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 655|
|  GRB 890306|47591.702418981498340|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 656|
|  GRB 890418|47634.461828703693755|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 657|
|  GRB 890420|47636.385138888894289|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 658|
| GRB 890422A|47638.338206018495839|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 659|
| GRB 890422B|47638.647905092599103|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 660|
| GRB 890620A|47697.564050925902848|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 661|
| GRB 890620B|47697.900231481500668|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 662|
|  GRB 890626|47703.161261574095988|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 663|
|  GRB 890708|47715.595150462999300|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 664|
|  GRB 890709|47716.433206018497003|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 665|
|  GRB 890720|47727.566782407397113|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 666|
|  GRB 890725|47732.839479166701494|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 667|
|  GRB 890828|47766.248981481498049|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 668|
|  GRB 890917|47786.590497685203445|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 669|
|  GRB 890918|47787.825162036999245|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 670|
|  GRB 890921|47790.590347222198034|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 671|
| GRB 890922A|47791.126319444403634|                       GRS-SMM|00 00 00.00| 00 00 00.00|        -1|                    |             N|        Y| 672|
