all catalogues http://ledas-www.star.le.ac.uk/arnie5/arnie5.php#BEPPOSAX
http://ledas-www.star.le.ac.uk/arnie5/arnie5.php?action=basic&catname=grbcat
+------------+---------------------+------------------------------+-----------+------------+----------+--------------------+--------------+---------+----+
|    NAME    |        TIME         |         OBSERVATORY          |  _RA2000  | _DECL2000  |COORD_FLAG|       REGION       |AFTERGLOW_FLAG|FLUX_FLAG| ID |
| GRB 960810C|50305.965960648201872|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3077|
| GRB  960811|50306.720578703694628|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3078|
| GRB 960813B|50308.436793981498340|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3081|
| GRB  960814|50309.681099537003320|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3083|
| GRB  960815|50310.416979166700912|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3084|
| GRB  960817|50312.285277777802548|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3086|
| GRB  960821|50316.161342592597066|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3089|
| GRB  960824|50319.070717592599976|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3090|
| GRB 960825A|50320.016064814801211|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3091|
| GRB 960826B|50321.672430555598112|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3094|
| GRB 960831A|50326.290034722202108|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3096|
| GRB 960831B|50326.436458333293558|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3097|
| GRB 960902A|50328.171018518500205|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3099|
| GRB 960902B|50328.672420138893358|                    KONUS-WIND|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        Y|3100|
| GRB 960902B|50328.672418981499504|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3100|
| GRB  960905|50331.029722222199780|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3101|
| GRB 960906A|50332.802499999997963|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3102|
| GRB 960906B|50332.944305555596657|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3103|
| GRB 960907A|50333.284849536998081|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3104|
| GRB 960908A|50334.289680555601080|                    KONUS-WIND|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        Y|3107|
| GRB 960908A|50334.289675925901975|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3107|
| GRB 960908B|50334.584687499998836|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3108|
| GRB 960908C|50334.590532407397404|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3109|
| GRB 960909A|50335.597094907410792|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3110|
| GRB 960909B|50335.861597222203272|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3111|
| GRB 960912A|50338.581562500003201|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3112|
| GRB 960912B|50338.782650462999300|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3113|
| GRB 960913C|50339.962037037003029|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3117|
| GRB 960916A|50342.164143518493802|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3118|
| GRB  960917|50343.932314814803249|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3120|
| GRB 960919A|50345.405740740701731|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3121|
| GRB 960919B|50345.936111111099308|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3122|
| GRB 960921A|50347.336689814801503|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3123|
| GRB 960921B|50347.395648148201872|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3124|
| GRB 960921C|50347.627638888894580|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3125|
| GRB  960922|50348.212592592601140|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3126|
| GRB  960924|50350.487384259293322|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3129|
| GRB  960927|50353.157847222202690|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3131|
| GRB 960929B|50355.275138888893707|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3133|
| GRB 961001A|50357.214976851901156|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3135|
| GRB 961001B|50357.870196759293322|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3136|
| GRB 961002B|50358.870775463001337|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3138|
| GRB 961006A|50362.372268518498458|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3142|
| GRB 961009B|50365.388344907398277|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3146|
| GRB 961009C|50365.567881944400142|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3147|
| GRB 961011A|50367.669513888897200|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3148|
| GRB 961011B|50367.814328703694628|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3149|
| GRB  961014|50370.005868055603059|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3150|
| GRB 961015A|50371.442071759294777|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3151|
| GRB 961015B|50371.495162036997499|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3152|
| GRB 961015C|50371.672719907401188|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3153|
| GRB 961017C|50373.469942129602714|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3156|
| GRB 961017D|50373.490798611099308|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3157|
| GRB 961019A|50375.525902777801093|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3159|
| GRB 961019B|50375.880682870396413|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3160|
| GRB  961021|50377.620011574093951|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3162|
| GRB 961022B|50378.548298611101927|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3164|
| GRB 961022C|50378.792314814796555|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3165|
| GRB 961023B|50379.779097222199198|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3167|
| GRB 961026A|50382.065173611103091|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3170|
| GRB 961026B|50382.258217592599976|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3171|
| GRB 961026C|50382.405381944401597|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3172|
| GRB  961027|50383.501412037003320|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3173|
| GRB 961029A|50385.274039351897954|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3174|
| GRB 961029B|50385.281828703693463|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3175|
| GRB 961029D|50385.795254629600095|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3177|
| GRB  961101|50388.672013888899528|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3180|
| GRB  961102|50389.484988425901975|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3181|
| GRB  961103|50390.061249999998836|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3182|
| GRB  961105|50392.530659722200653|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3184|
| GRB  961107|50394.146874999998545|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3185|
| GRB 961110A|50397.312256944402179|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3187|
| GRB 961111B|50398.563020833295013|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3190|
| GRB 961111C|50398.965347222198034|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3191|
| GRB  961113|50400.931973379600095|                    KONUS-WIND|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        Y|3192|
| GRB  961113|50400.931979166700330|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3192|
| GRB  961117|50404.503356481502124|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3195|
| GRB  961118|50405.203182870398450|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3196|
| GRB 961119A|50406.246782407397404|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3197|
| GRB 961119B|50406.249259259297105|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3198|
| GRB 961119C|50406.312048611100181|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3199|
| GRB  961121|50408.779409722199489|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3201|
| GRB  961122|50409.910462963001919|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3202|
| GRB 961123A|50410.644502314797137|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3203|
| GRB 961123B|50410.686545138894871|                    KONUS-WIND|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        Y|3204|
| GRB 961123B|50410.686527777797892|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3204|
| GRB  961126|50413.280081018499914|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3206|
| GRB  961130|50417.217962962997262|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3207|
| GRB  961202|50419.771539351902902|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3208|
| GRB  961206|50423.198240740697656|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3209|
| GRB 961211A|50428.057407407402934|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3213|
| GRB 961211B|50428.080694444397523|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3214|
| GRB 961211C|50428.862037036997208|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3215|
| GRB  961212|50429.172111111096456|                    KONUS-WIND|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        Y|3216|
| GRB  961212|50429.172118055597821|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3216|
| GRB 961213A|50430.246435185203154|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3217|
| GRB 961213B|50430.523414351897372|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3218|
| GRB 961213C|50430.578333333294722|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3219|
| GRB 961216A|50433.078206018493802|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3221|
| GRB 961216B|50433.686817129600968|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3222|
| GRB  961219|50436.820833333295013|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3227|
| GRB  961220|50437.223506944399560|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3228|
| GRB  961221|50438.172187500000291|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3229|
| GRB 961224A|50441.424351851797837|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3232|
| GRB  961225|50442.421701388899237|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3235|
| GRB  961226|50443.243645833295886|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3236|
| GRB 961228A|50445.020509259295068|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3238|
| GRB 961228C|50445.999050925900519|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3240|
| GRB 961230A|50447.086712962998718|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3241|
| GRB 970110A|50458.013020833299379|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3247|
| GRB 970111A|50459.405555555596948|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3250|
| GRB 970111C|50459.992407407400606|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3252|
| GRB 970116B|50464.674375000002328|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3254|
| GRB 970116B|50464.674120370400487|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3254|
| GRB 970117B|50465.602708333295595|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3256|
| GRB 970117C|50465.615868055596366|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3257|
| GRB 970119A|50467.309363425898482|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3258|
| GRB 970119B|50467.493275462999009|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3259|
| GRB  970120|50468.964884259294195|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3260|
| GRB  970122|50470.487060185201699|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3261|
| GRB  970123|50471.358668981498340|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3262|
| GRB  970124|50472.513229166703240|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3263|
| GRB 970126B|50474.833645833299670|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3265|
| GRB 970128A|50476.346550925896736|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3267|
| GRB 970128C|50476.982777777797310|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3269|
| GRB 970201A|50480.567384259295068|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3271|
| GRB 970201B|50480.662615740700858|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3272|
| GRB 970202B|50481.299120370400487|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3275|
| GRB 970203A|50482.063946759299142|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3276|
| GRB 970203C|50482.772662037001282|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3278|
| GRB  970204|50483.003206018496712|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3279|
| GRB 970205A|50484.009236111101927|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3280|
| GRB 970211A|50490.061053240700858|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3285|
| GRB 970211B|50490.151562500002910|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3286|
| GRB 970214B|50493.448888888895453|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3289|
| GRB 970214D|50493.957789351901738|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3291|
| GRB  970218|50497.590231481502997|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3292|
| GRB 970220A|50499.092916666697420|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3294|
| GRB 970220B|50499.334305555603351|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3295|
| GRB  970221|50500.429479166698002|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3296|
| GRB  970222|50501.995445601896790|                    KONUS-WIND|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        Y|3297|
| GRB  970222|50501.993900462999591|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3297|
| GRB  970223|50502.351585648095352|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3298|
| GRB  970224|50503.209340277797310|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3299|
| GRB 970226A|50505.353553240696783|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3300|
| GRB 970226C|50505.429421296299552|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3302|
| GRB 970226D|50505.478576388893998|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3303|
| GRB  970228|50507.123622685197915|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3306|
| GRB 970302B|50509.779456018499332|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3308|
| GRB 970302C|50509.788796296299552|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3309|
| GRB  970303|50510.244293981500959|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3310|
| GRB  970304|50511.336168981499213|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3311|
| GRB  970305|50512.347222222197161|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3312|
| GRB 970306A|50513.056944444397232|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3313|
| GRB 970306B|50513.116423611099890|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3314|
| GRB  970307|50514.811840277798183|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3316|
| GRB 970312B|50519.492094907400315|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3321|
| GRB 970313A|50520.328472222201526|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3322|
| GRB 970313B|50520.348333333298797|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3323|
| GRB 970313C|50520.407094907401188|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3324|
| GRB  970314|50521.167476851900574|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3326|
| GRB 970315A|50522.067141203697247|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3327|
| GRB 970315B|50522.347972222196404|                    KONUS-WIND|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        Y|3328|
| GRB 970315B|50522.348009259294486|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3328|
| GRB 970315C|50522.653402777803421|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3329|
| GRB 970315D|50522.926180555601604|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3330|
| GRB  970316|50523.726504629601550|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3331|
| GRB 970317B|50524.972534722197452|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3333|
| GRB  970322|50529.147604166697420|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3336|
| GRB 970324B|50531.210231481498340|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3340|
| GRB  970325|50532.733587962997262|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3341|
| GRB 970326C|50533.752280092601723|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3344|
| GRB 970328B|50535.447245370400196|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3348|
| GRB 970330A|50537.374212962997262|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3351|
| GRB 970330B|50537.509129629601375|                    KONUS-WIND|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        Y|3352|
| GRB 970330B|50537.509120370399614|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3352|
| GRB 970402C|50540.925844907396822|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3357|
| GRB 970402D|50540.929374999999709|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3358|
| GRB 970403B|50541.662002314798883|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3360|
| GRB 970404A|50542.018958333297633|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3361|
| GRB 970404B|50542.729293981501542|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3362|
| GRB 970405A|50543.154155092597648|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3364|
| GRB 970405B|50543.204884259299433|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3365|
| GRB 970406A|50544.012280092596484|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3366|
| GRB 970406C|50544.263703703698411|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3368|
| GRB 970406D|50544.295057870396704|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3369|
| GRB 970406E|50544.672303240702604|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3370|
| GRB 970408C|50546.847245370401652|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3374|
| GRB  970409|50547.783437500002037|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3375|
| GRB  970411|50549.411527777796437|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3376|
| GRB 970415B|50553.856076388896327|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3381|
| GRB 970416A|50554.925416666701494|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3382|
| GRB 970416B|50554.968009259297105|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3383|
| GRB 970417A|50555.016099537002447|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3384|
| GRB  970418|50556.430081018494093|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3387|
| GRB  970419|50557.258495370399032|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3388|
| GRB  970420|50558.843078703699575|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3389|
| GRB  970421|50559.297349537002447|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3390|
| GRB 970424B|50562.338090277800802|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3393|
| GRB 970424C|50562.423321759299142|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3394|
| GRB 970424D|50562.996539351901447|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3395|
| GRB  970426|50564.498993055596657|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3396|
| GRB 970427A|50565.529204861100879|                    KONUS-WIND|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        Y|3397|
| GRB 970427A|50565.529155092597648|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3397|
| GRB 970427B|50565.868425925902557|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3398|
| GRB  970428|50566.154689814800804|                    KONUS-WIND|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        Y|3399|
| GRB  970428|50566.154687499998545|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3399|
| GRB 970429B|50567.483611111099890|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3401|
| GRB 970501A|50569.366863425901101|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3403|
| GRB 970501B|50569.423657407402061|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3404|
| GRB 970505A|50573.062013888898946|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3408|
| GRB 970505B|50573.535810185203445|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3409|
| GRB 970506B|50574.655129629602015|                    KONUS-WIND|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        Y|3411|
| GRB 970506B|50574.653969907398277|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3411|
| GRB  970508|50576.904004629599513|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3413|
| GRB  970509|50577.557939814796555|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3414|
| GRB  970511|50579.625081018493802|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3417|
| GRB 970517B|50585.378263888895162|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3421|
| GRB  970518|50586.296099537001282|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3422|
| GRB 970521B|50589.578601851797430|                    KONUS-WIND|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        Y|3425|
| GRB 970521B|50589.578599537002447|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3425|
| GRB 970523B|50591.959374999998545|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3428|
| GRB  970525|50593.111134259299433|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3429|
| GRB 970526A|50594.078344907400606|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3430|
| GRB  970527|50595.176307870402525|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3432|
| GRB  970528|50596.946875000001455|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3433|
| GRB 970529C|50597.727245370399032|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3436|
| GRB  970530|50598.194490740701440|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3437|
| GRB  970601|50600.805219907400897|                           IPN|00 00 00.00|  0 00 00.00|      -1.0|                    |             N|        N|3439|
