all catalogues http://ledas-www.star.le.ac.uk/arnie5/arnie5.php#BEPPOSAX
http://ledas-www.star.le.ac.uk/arnie5/arnie5.php?action=basic&catname=grbcat
+------------+---------------------+------------------------------+-----------+------------+----------+--------------------+--------------+---------+----+
|    NAME    |        TIME         |         OBSERVATORY          |  _RA2000  | _DECL2000  |COORD_FLAG|       REGION       |AFTERGLOW_FLAG|FLUX_FLAG| ID |
| GRB 960602C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2952|
| GRB  960603|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2953|
| GRB 960605A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2955|
| GRB 960605B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2956|
| GRB 960607B|   -0.000000000000000|                 PHEBUS-GRANAT|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        Y|2958|
| GRB 960607B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2958|
| GRB 960610A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2961|
| GRB 960610B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2962|
| GRB 960610C|   -0.000000000000000|                    KONUS-WIND|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        Y|2963|
| GRB 960610C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2963|
| GRB 960611A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2964|
| GRB 960611B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2965|
| GRB 960612B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2968|
| GRB 960613B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2970|
| GRB 960614A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2971|
| GRB 960614C|   -0.000000000000000|                    KONUS-WIND|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        Y|2973|
| GRB 960614C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2973|
| GRB 960614D|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2974|
| GRB 960617B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2982|
| GRB  960618|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2983|
| GRB  960622|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2989|
| GRB 960623A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2990|
| GRB 960623C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2992|
| GRB 960623D|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2993|
| GRB 960623E|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2994|
| GRB 960623F|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2995|
| GRB 960624B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2997|
| GRB 960624C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2998|
| GRB 960625A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|2999|
| GRB 960625B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3000|
| GRB  960628|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3003|
| GRB 960702B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3005|
| GRB 960703A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3006|
| GRB 960703B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3007|
| GRB 960703C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3008|
| GRB 960704A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3009|
| GRB 960707A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3013|
| GRB 960707B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3014|
| GRB 960708A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3017|
| GRB 960708B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3018|
| GRB 960708C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3019|
| GRB  960709|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3020|
| GRB 960710A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3021|
| GRB 960711A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3023|
| GRB 960711B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3024|
| GRB  960712|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3025|
| GRB 960715A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3028|
| GRB 960715B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3029|
| GRB 960715C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3030|
| GRB 960715D|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3031|
| GRB 960716A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3033|
| GRB 960716B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3034|
| GRB 960716C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3035|
| GRB  960717|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3036|
| GRB  960720|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3038|
| GRB 960722C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3041|
| GRB 960722D|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3042|
| GRB 960722E|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3043|
| GRB  960723|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3044|
| GRB  960726|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3047|
| GRB  960727|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3048|
| GRB 960729B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3051|
| GRB 960729C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3052|
| GRB 960730A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3053|
| GRB 960731B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3056|
| GRB 960731C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3057|
| GRB  960801|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3059|
| GRB 960803B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3062|
| GRB 960803C|   -0.000000000000000|                    KONUS-WIND|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        Y|3063|
| GRB 960803C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3063|
| GRB 960804C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3066|
| GRB 960805B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3068|
| GRB 960806B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3070|
| GRB  960807|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3071|
| GRB  960808|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3072|
| GRB 960809A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3073|
| GRB 960809B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3074|
| GRB 960810B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3076|
| GRB 960810C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3077|
| GRB  960811|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3078|
| GRB 960813B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3081|
| GRB  960814|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3083|
| GRB  960815|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3084|
| GRB  960817|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3086|
| GRB  960821|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3089|
| GRB  960824|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3090|
| GRB 960825A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3091|
| GRB 960826B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3094|
| GRB 960831A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3096|
| GRB 960831B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3097|
| GRB 960902A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3099|
| GRB 960902B|   -0.000000000000000|                    KONUS-WIND|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        Y|3100|
| GRB 960902B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3100|
| GRB  960905|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3101|
| GRB 960906A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3102|
| GRB 960906B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3103|
| GRB 960907A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3104|
| GRB 960908A|   -0.000000000000000|                    KONUS-WIND|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        Y|3107|
| GRB 960908A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3107|
| GRB 960908B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3108|
| GRB 960908C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3109|
| GRB 960909A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3110|
| GRB 960909B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3111|
| GRB 960912A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3112|
| GRB 960912B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3113|
| GRB 960913C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3117|
| GRB 960916A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3118|
| GRB  960917|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3120|
| GRB 960919A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3121|
| GRB 960919B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3122|
| GRB 960921A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3123|
| GRB 960921B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3124|
| GRB 960921C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3125|
| GRB  960922|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3126|
| GRB  960924|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3129|
| GRB  960927|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3131|
| GRB 960929B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3133|
| GRB 961001A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3135|
| GRB 961001B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3136|
| GRB 961002B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3138|
| GRB 961006A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3142|
| GRB 961009B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3146|
| GRB 961009C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3147|
| GRB 961011A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3148|
| GRB 961011B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3149|
| GRB  961014|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3150|
| GRB 961015A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3151|
| GRB 961015B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3152|
| GRB 961015C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3153|
| GRB 961017C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3156|
| GRB 961017D|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3157|
| GRB 961019A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3159|
| GRB 961019B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3160|
| GRB  961021|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3162|
| GRB 961022B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3164|
| GRB 961022C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3165|
| GRB 961023B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3167|
| GRB 961026A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3170|
| GRB 961026B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3171|
| GRB 961026C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3172|
| GRB  961027|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3173|
| GRB 961029A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3174|
| GRB 961029B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3175|
| GRB 961029D|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3177|
| GRB  961101|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3180|
| GRB  961102|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3181|
| GRB  961103|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3182|
| GRB  961105|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3184|
| GRB  961107|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3185|
| GRB 961110A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3187|
| GRB 961111B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3190|
| GRB 961111C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3191|
| GRB  961113|   -0.000000000000000|                    KONUS-WIND|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        Y|3192|
| GRB  961113|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3192|
| GRB  961117|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3195|
| GRB  961118|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3196|
| GRB 961119A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3197|
| GRB 961119B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3198|
| GRB 961119C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3199|
| GRB  961121|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3201|
| GRB  961122|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3202|
| GRB 961123A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3203|
| GRB 961123B|   -0.000000000000000|                    KONUS-WIND|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        Y|3204|
| GRB 961123B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3204|
| GRB  961126|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3206|
| GRB  961130|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3207|
| GRB  961202|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3208|
| GRB  961206|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3209|
| GRB 961211A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3213|
| GRB 961211B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3214|
| GRB 961211C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3215|
| GRB  961212|   -0.000000000000000|                    KONUS-WIND|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        Y|3216|
| GRB  961212|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3216|
| GRB 961213A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3217|
| GRB 961213B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3218|
| GRB 961213C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3219|
| GRB 961216A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3221|
| GRB 961216B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3222|
| GRB  961219|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3227|
| GRB  961220|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3228|
| GRB  961221|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3229|
| GRB 961224A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3232|
| GRB  961225|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3235|
| GRB  961226|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3236|
| GRB 961228A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3238|
| GRB 961228C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3240|
| GRB 961230A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3241|
| GRB 970110A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3247|
| GRB 970111A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3250|
| GRB 970111C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3252|
| GRB 970116B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3254|
| GRB 970116B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3254|
| GRB 970117B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3256|
| GRB 970117C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3257|
| GRB 970119A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3258|
| GRB 970119B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3259|
| GRB  970120|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3260|
| GRB  970122|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3261|
| GRB  970123|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3262|
| GRB  970124|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3263|
| GRB 970126B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3265|
| GRB 970128A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3267|
| GRB 970128C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3269|
| GRB 970201A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3271|
| GRB 970201B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3272|
| GRB 970202B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3275|
| GRB 970203A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3276|
| GRB 970203C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3278|
| GRB  970204|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3279|
| GRB 970205A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3280|
| GRB 970211A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3285|
| GRB 970211B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3286|
| GRB 970214B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3289|
| GRB 970214D|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3291|
| GRB  970218|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3292|
| GRB 970220A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3294|
| GRB 970220B|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3295|
| GRB  970221|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3296|
| GRB  970222|   -0.000000000000000|                    KONUS-WIND|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        Y|3297|
| GRB  970222|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3297|
| GRB  970223|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3298|
| GRB  970224|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3299|
| GRB 970226A|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3300|
| GRB 970226C|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3302|
| GRB 970226D|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3303|
| GRB  970228|   -0.000000000000000|                           IPN|00 00 00.00|  0 00  0.00|      -1.0|                    |             N|        N|3306|
