all catalogues http://ledas-www.star.le.ac.uk/arnie5/arnie5.php#BEPPOSAX
http://ledas-www.star.le.ac.uk/arnie5/arnie5.php?action=basic&catname=grbcat
+------------+---------------------+------------------------------+-----------+------------+----------+--------------------+--------------+---------+----+
|    NAME    |        TIME         |         OBSERVATORY          |  _RA2000  | _DECL2000  |COORD_FLAG|       REGION       |AFTERGLOW_FLAG|FLUX_FLAG| ID |
| GRB  950408|0000049815.3978587963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2406|
| GRB 950409A|0000049816.0955208333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2407|
| GRB 950409C|0000049816.6549884259|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2409|
| GRB 950411A|0000049818.3271064815|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2412|
| GRB 950412A|0000049819.0333796296|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2415|
| GRB 950412B|0000000049819.6184375|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2416|
| GRB  950414|0000049821.4731805556|                    KONUS-WIND|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2419|
| GRB  950414|0000049821.4731712963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2419|
| GRB 950416A|0000049823.1540162037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2420|
| GRB 950416B|0000049823.4460763889|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2421|
| GRB 950416C|0000049823.5604050926|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2422|
| GRB  950418|0000049825.9698599537|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2426|
| GRB  950418|00000049825.969849537|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2426|
| GRB 950419A|0000049826.0998449074|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2427|
| GRB 950419A|0000049826.0998703704|                    KONUS-WIND|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2427|
| GRB 950419A|0000049826.0998726852|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2427|
| GRB 950419B|00000049826.474849537|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2428|
| GRB 950419C|0000049826.5497685185|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2429|
| GRB 950419D|0000049826.9731134259|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2430|
| GRB  950421|0000049828.5207060185|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2432|
| GRB 950425A|0000049832.0106365741|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2433|
| GRB 950425B|0000049832.7590162037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2434|
| GRB  950427|0000049834.6105555556|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2435|
| GRB 950430A|00000049837.627650463|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2436|
| GRB 950430C|0000049837.7708333333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2438|
| GRB 950501B|0000049838.1424074074|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2440|
| GRB 950503A|0000049840.2877893519|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2443|
| GRB 950503B|0000049840.7751157407|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2444|
| GRB 950505B|0000049842.6201041667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2447|
| GRB 950505C|0000049842.6242939815|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2448|
| GRB 950506B|0000049843.9758333333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2450|
| GRB  950507|0000049844.0828935185|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2451|
| GRB 950509A|0000049846.5345486111|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2452|
| GRB 950510A|0000049847.3249884259|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2455|
| GRB 950510B|0000049847.8991319444|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2456|
| GRB  950512|0000049849.0116678241|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2458|
| GRB  950512|0000049849.0116203704|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2458|
| GRB  950513|0000049850.9456365741|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2459|
| GRB  950514|0000049851.8654398148|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2460|
| GRB 950515A|0000049852.0380555556|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2461|
| GRB 950515B|0000049852.2670949074|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2462|
| GRB 950520B|0000049857.9637893519|                    KONUS-WIND|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2469|
| GRB 950520B|0000049857.9637847222|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2469|
| GRB 950521A|0000049858.2911689815|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2470|
| GRB 950522A|0000049859.2765740741|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2472|
| GRB 950522B|0000049859.4560648148|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2473|
| GRB 950522D|0000049859.9870717593|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2475|
| GRB 950523A|0000049860.2357523148|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2476|
| GRB 950523B|0000049860.3622916667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2477|
| GRB 950524A|0000049861.1724421296|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2480|
| GRB 950526A|0000049863.1923287037|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2482|
| GRB 950526A|0000049863.1922800926|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2482|
| GRB 950531B|0000049868.4442708333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2487|
| GRB  950601|00000000049869.395625|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2488|
| GRB  950602|0000049870.2962037037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2489|
| GRB  950603|0000049871.2460648148|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2490|
| GRB  950606|0000049874.8329166667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2491|
| GRB  950608|0000049876.9406481481|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2492|
| GRB  950609|0000049877.2043865741|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2493|
| GRB 950610A|0000049878.0792708333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2494|
| GRB 950610B|0000049878.2210185185|                    KONUS-WIND|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2495|
| GRB 950610B|0000049878.2210185185|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2495|
| GRB 950611A|0000049879.2373726852|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2496|
| GRB 950611B|0000049879.2444675926|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2497|
| GRB 950611B|0000049879.2445833333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2497|
| GRB  950614|0000049882.0090162037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2500|
| GRB  950615|0000049883.6093981481|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2501|
| GRB  950616|0000049884.5344560185|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2502|
| GRB  950619|0000049887.2282291667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2503|
| GRB 950620A|0000000049888.0309375|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2504|
| GRB  950622|0000049890.8272222222|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2506|
| GRB 950624A|0000049892.1458564815|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2507|
| GRB 950624B|0000049892.9736736111|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2508|
| GRB 950624B|0000049892.9731944444|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2508|
| GRB 950625A|00000049893.112349537|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2509|
| GRB 950625B|0000049893.1692418981|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2510|
| GRB 950625B|0000049893.1689930556|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2510|
| GRB 950625C|0000049893.2219351852|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2511|
| GRB 950625C|0000049893.2219560185|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2511|
| GRB 950626A|0000049894.5678472222|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2512|
| GRB  950627|0000049895.6571527778|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2514|
| GRB 950628B|0000049896.3973148148|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2516|
| GRB 950629B|0000049897.4286574074|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2519|
| GRB  950630|0000049898.8823726852|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2520|
| GRB 950701A|0000049899.1477048611|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2521|
| GRB 950701A|00000049899.147662037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2521|
| GRB 950701B|0000049899.2747418981|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2522|
| GRB 950701B|0000049899.2747337963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2522|
| GRB  950702|0000049900.5066203704|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2523|
| GRB  950703|0000049901.2317361111|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2524|
| GRB  950703|0000049901.2316898148|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2524|
| GRB  950704|00000049902.132337963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2525|
| GRB  950706|0000049904.4946180556|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2526|
| GRB  950709|0000049907.6204513889|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2527|
| GRB 950710A|0000049908.0852083333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2528|
| GRB 950710B|0000049908.9350578704|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2529|
| GRB  950711|0000049909.1595949074|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2530|
| GRB 950713A|0000049911.3724074074|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2531|
| GRB 950713C|0000049911.9029166667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2533|
| GRB 950715B|0000049913.8746180556|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2536|
| GRB  950720|0000049918.1300462963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2542|
| GRB 950722A|0000049920.7427083333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2544|
| GRB 950722B|0000049920.8697569444|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2545|
| GRB  950723|0000049921.8519444444|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2546|
| GRB  950725|0000049923.7374537037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2547|
| GRB 950726A|0000049924.0126157407|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2548|
| GRB 950726B|0000049924.5969826389|                    KONUS-WIND|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2549|
| GRB 950726B|0000049924.5969675926|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2549|
| GRB 950728C|0000049926.5294560185|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2552|
| GRB 950730A|0000049928.4176967593|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2554|
| GRB 950730B|0000049928.8810648148|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2555|
| GRB 950730C|0000049928.8813541667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2556|
| GRB 950803B|0000049932.8990740741|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2560|
| GRB 950804A|0000049933.0825694444|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2561|
| GRB 950804B|0000049933.3313425926|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2562|
| GRB 950804C|00000000049933.376875|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2563|
| GRB 950804D|0000049933.5251851852|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2564|
| GRB 950805A|00000049934.003275463|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2566|
| GRB 950805B|000000049934.15571875|                    KONUS-WIND|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2567|
| GRB 950805B|0000049934.1557175926|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2567|
| GRB  950808|00000049937.150162037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2572|
| GRB  950809|0000049938.9947337963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2573|
| GRB 950812A|0000049941.4579282407|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2575|
| GRB 950812C|0000000049941.9090625|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2577|
| GRB 950817A|0000049946.2472222222|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2580|
| GRB 950817B|0000049946.8465856481|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2581|
| GRB  950818|0000049947.0578935185|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2582|
| GRB 950822A|0000049951.1593402778|                          DMSP|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2584|
| GRB 950822A|0000049951.1591319444|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2584|
| GRB 950822B|0000049951.1710763889|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2585|
| GRB 950825A|0000049954.1827083333|                          DMSP|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2587|
| GRB 950825A|00000049954.183599537|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2587|
| GRB 950825B|00000049954.844849537|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2588|
| GRB 950901A|0000049961.0178819444|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2592|
| GRB 950904B|0000049964.6045833333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2596|
| GRB 950904C|0000049964.6108912037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2597|
| GRB 950904C|0000049964.6098263889|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2597|
| GRB 950904D|0000049964.9310532407|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2598|
| GRB  950905|0000049965.4941203704|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2599|
| GRB  950909|00000049969.989337963|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2603|
| GRB  950909|0000049969.9890277778|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2603|
| GRB 950914C|0000049974.7978935185|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2611|
| GRB 950915A|0000049975.0101041667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2613|
| GRB 950915B|0000000049975.5928125|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2614|
| GRB  950918|0000049978.4920717593|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2619|
| GRB 950919A|0000049979.5954513889|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2620|
| GRB 950921A|0000049981.2424421296|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2624|
| GRB 950922A|0000049982.1793171296|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2626|
| GRB 950922B|0000049982.3001157407|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2627|
| GRB  950924|0000049984.4014583333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2628|
| GRB  950926|0000049986.7397916667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2629|
| GRB 951001B|0000049991.4850115741|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2631|
| GRB  951002|0000049992.8979976852|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2633|
| GRB 951004B|0000049994.9719212963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2636|
| GRB  951005|0000049995.1717939815|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2637|
| GRB  951008|0000049998.5357407407|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2639|
| GRB 951010B|0000050000.1362731481|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2642|
| GRB 951010D|0000050000.8836111111|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2644|
| GRB 951011A|0000050001.0309861111|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2645|
| GRB 951011B|0000050001.8992523148|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2646|
| GRB 951011B|0000000050001.8990625|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2646|
| GRB 951013A|0000050003.6608449074|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2647|
| GRB 951013A|0000050003.6608483796|                    KONUS-WIND|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2647|
| GRB 951013A|0000050003.6608333333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2647|
| GRB 951014A|0000050004.1516909722|                 PHEBUS-GRANAT|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2649|
| GRB 951014A|0000050004.1517141204|                    KONUS-WIND|00 00 00000|  0 00 00000|        -1|                    |             N|        Y|2649|
| GRB 951014A|00000050004.151712963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2649|
| GRB 951014B|00000050004.504212963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2650|
| GRB 951016A|0000050006.0287152778|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2654|
| GRB 951016B|0000050006.8287962963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2655|
| GRB  951018|00000050008.229537037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2656|
| GRB 951019A|0000050009.1355671296|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2657|
| GRB 951019B|0000050009.5583796296|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2658|
| GRB  951025|0000050015.9865740741|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2661|
| GRB 951102B|0000050023.0820023148|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2668|
| GRB 951102C|0000050023.2450810185|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2669|
| GRB 951102D|0000050023.3321296296|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2670|
| GRB 951104A|0000050025.0678587963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2671|
| GRB 951105A|0000050026.0201967593|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2674|
| GRB 951105B|0000050026.0679166667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2675|
| GRB 951105D|0000050026.5419791667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2677|
| GRB 951107B|0000050028.3159490741|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2679|
| GRB 951107C|0000050028.7309722222|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2680|
| GRB 951111A|0000050032.4046296296|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2683|
| GRB 951112B|0000050033.6543518519|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2687|
| GRB 951112C|0000050033.7694328704|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2688|
| GRB  951113|0000050034.9763425926|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2690|
| GRB  951115|0000050036.4505671296|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2691|
| GRB 951117A|0000050038.1170949074|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2693|
| GRB  951118|0000050039.9555555556|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2695|
| GRB 951119B|0000050040.3452777778|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2697|
| GRB 951119C|0000050040.5376967593|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2698|
| GRB 951119D|0000050040.6880555556|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2699|
| GRB  951121|0000050042.2578703704|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2704|
| GRB 951122A|00000050043.113900463|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2705|
| GRB 951122B|0000050043.1979976852|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2706|
| GRB  951123|0000050044.7570023148|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2707|
| GRB 951124A|0000050045.2460416667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2708|
| GRB 951124B|0000050045.2911226852|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2709|
| GRB  951202|0000050053.4525462963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2715|
| GRB  951203|0000050054.0461574074|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2716|
| GRB 951208A|00000050059.227037037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2719|
| GRB 951208B|0000050059.4566203704|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2720|
| GRB 951208C|0000050059.4912384259|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2721|
| GRB 951208D|00000050059.975150463|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2722|
| GRB 951209A|0000050060.3628356481|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2723|
| GRB 951209B|0000050060.3781712963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2724|
| GRB 951213A|0000050064.2066203704|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2729|
| GRB 951213B|0000050064.3782060185|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2730|
| GRB 951214A|00000050065.062349537|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2731|
| GRB 951214B|0000050065.1002083333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2732|
| GRB  951215|0000050066.8501736111|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2733|
| GRB 951216B|0000050067.9442361111|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2735|
| GRB 951218A|0000050069.0678587963|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2737|
| GRB 951218B|0000050069.3340162037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2738|
| GRB 951219A|0000050070.7022916667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2740|
| GRB  951220|0000050071.3689930556|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2742|
| GRB  951221|0000050072.3495138889|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2743|
| GRB 951222A|0000050073.2917013889|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2744|
| GRB 951222B|0000050073.8752430556|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2745|
| GRB 951225A|0000050076.3849074074|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2748|
| GRB 951225B|0000050076.3987731481|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2749|
| GRB 951225C|0000050076.6399884259|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2750|
| GRB 951225D|0000050076.9521759259|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2751|
| GRB  951226|0000050077.3598958333|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2752|
| GRB 951227A|0000050078.2662615741|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2753|
| GRB 951227B|0000050078.9162037037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2754|
| GRB 951227B|0000050078.9166666667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2754|
| GRB 951228A|0000050079.5199305556|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2755|
| GRB 951228B|0000050079.6579398148|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2756|
| GRB 951231A|0000050082.2341550926|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2757|
| GRB 951231C|0000050082.8920486111|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2759|
| GRB 960102A|00000050084.134849537|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2760|
| GRB 960102B|0000050084.8478472222|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2761|
| GRB  960104|0000050086.1449189815|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2762|
| GRB 960105A|0000050087.6697916667|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2763|
| GRB 960107B|00000050089.224537037|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2767|
| GRB 960107D|0000050089.7940972222|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2769|
| GRB 960109B|0000050091.9663310185|                           IPN|00 00 00000|  0 00 00000|        -1|                    |             N|        N|2772|
